# BUSCO version is: 5.6.1 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2024-01-08, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
30572at4891	Complete	ptg000006l	683644	682241	-	261.7	293	https://v10-1.orthodb.org/?query=30572at4891	Cell division control protein
30591at4891	Complete	ptg000016l	47658	47158	-	214.0	135	https://v10-1.orthodb.org/?query=30591at4891	Signal peptidase complex catalytic subunit SEC11
30597at4891	Complete	ptg000006l	177287	177862	+	183.0	146	https://v10-1.orthodb.org/?query=30597at4891	Inosine triphosphate pyrophosphatase
30599at4891	Complete	ptg000017l	234411	235001	+	319.3	166	https://v10-1.orthodb.org/?query=30599at4891	Adenylyl-sulfate kinase
30603at4891	Complete	ptg000007l	229772	230380	+	253.7	166	https://v10-1.orthodb.org/?query=30603at4891	GOLD domain
30604at4891	Complete	ptg000005l	97640	98326	+	188.3	138	https://v10-1.orthodb.org/?query=30604at4891	Snf7 family
30642at4891	Complete	ptg000011l	916444	914072	-	388.1	314	https://v10-1.orthodb.org/?query=30642at4891	LDB19, N-terminal
30662at4891	Complete	ptg000011l	1005223	1004690	-	152.5	107	https://v10-1.orthodb.org/?query=30662at4891	Phox homologous domain
30667at4891	Complete	ptg000002l	664945	665577	+	231.2	174	https://v10-1.orthodb.org/?query=30667at4891	ER lumen protein-retaining receptor
30675at4891	Complete	ptg000007l	615323	614625	-	189.7	139	https://v10-1.orthodb.org/?query=30675at4891	Nucleic acid-binding, OB-fold
30691at4891	Complete	ptg000003l	274904	274395	-	189.1	126	https://v10-1.orthodb.org/?query=30691at4891	Acyl-CoA N-acyltransferase
30706at4891	Complete	ptg000015l	36592	35939	-	219.6	181	https://v10-1.orthodb.org/?query=30706at4891	Golgi SNAP receptor complex member 1
30714at4891	Complete	ptg000015l	424467	425213	+	210.4	181	https://v10-1.orthodb.org/?query=30714at4891	6-Phosphogluconolactonase
30752at4891	Complete	ptg000007l	259686	260840	+	236.3	196	https://v10-1.orthodb.org/?query=30752at4891	Transcription initiation factor TFIID component TAF4
30846at4891	Complete	ptg000005l	1052585	1052004	-	276.3	149	https://v10-1.orthodb.org/?query=30846at4891	Ran binding domain
30857at4891	Complete	ptg000014l	427231	427920	+	113.4	145	https://v10-1.orthodb.org/?query=30857at4891	CAP Gly-rich domain
30869at4891	Complete	ptg000005l	1258080	1258979	+	287.7	202	https://v10-1.orthodb.org/?query=30869at4891	Mitochondrial glycine transporter
30904at4891	Complete	ptg000008l	1052828	1052049	-	210.5	192	https://v10-1.orthodb.org/?query=30904at4891	THUMP domain
30938at4891	Complete	ptg000005l	738901	737570	-	166.5	183	https://v10-1.orthodb.org/?query=30938at4891	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit
30941at4891	Complete	ptg000010l	70501	68726	-	244.8	203	https://v10-1.orthodb.org/?query=30941at4891	SH3 domain
30948at4891	Complete	ptg000006l	362102	362665	+	180.4	115	https://v10-1.orthodb.org/?query=30948at4891	AP complex subunit sigma
30988at4891	Complete	ptg000017l	593952	594911	+	392.8	274	https://v10-1.orthodb.org/?query=30988at4891	Leucine-rich repeat
31011at4891	Complete	ptg000005l	120011	121294	+	171.7	181	https://v10-1.orthodb.org/?query=31011at4891	U4/U6 small nuclear ribonucleoprotein Prp3
31017at4891	Complete	ptg000015l	220637	219762	-	194.4	133	https://v10-1.orthodb.org/?query=31017at4891	Mediator complex, subunit Med6
31052at4891	Complete	ptg000011l	531449	532075	+	138.2	144	https://v10-1.orthodb.org/?query=31052at4891	Nucleoside triphosphate pyrophosphatase Maf-like protein
31067at4891	Complete	ptg000005l	1168392	1169399	+	164.9	225	https://v10-1.orthodb.org/?query=31067at4891	Pex19 protein
31102at4891	Complete	ptg000017l	255770	256282	+	290.1	154	https://v10-1.orthodb.org/?query=31102at4891	Arp2/3 complex subunit 2/4
31115at4891	Complete	ptg000012l	69332	68490	-	148.9	123	https://v10-1.orthodb.org/?query=31115at4891	tRNA intron endonuclease, catalytic domain-like
31218at4891	Complete	ptg000014l	150815	151765	+	238.8	206	https://v10-1.orthodb.org/?query=31218at4891	Ribosomal protein L30, ferredoxin-like fold domain
31245at4891	Complete	ptg000002l	241680	241099	-	165.6	134	https://v10-1.orthodb.org/?query=31245at4891	Translocation protein Sec66
31256at4891	Complete	ptg000008l	547947	548495	+	156.3	131	https://v10-1.orthodb.org/?query=31256at4891	Mitochondrial import inner membrane translocase subunit Tim21
31261at4891	Complete	ptg000009l	547278	547979	+	154.1	135	https://v10-1.orthodb.org/?query=31261at4891	HotDog domain superfamily
31279at4891	Complete	ptg000008l	420493	419567	-	240.4	211	https://v10-1.orthodb.org/?query=31279at4891	Mitochondrial carrier protein
31295at4891	Complete	ptg000015l	488977	488456	-	127.7	116	https://v10-1.orthodb.org/?query=31295at4891	Nascent polypeptide-associated complex NAC domain
31306at4891	Complete	ptg000017l	598256	598855	+	286.9	162	https://v10-1.orthodb.org/?query=31306at4891	Synaptobrevin
31320at4891	Complete	ptg000005l	708743	708099	-	271.9	160	https://v10-1.orthodb.org/?query=31320at4891	Ubiquitin-conjugating enzyme, C-terminal fungi
31321at4891	Complete	ptg000013l	293946	294593	+	129.5	120	https://v10-1.orthodb.org/?query=31321at4891	Ribonuclease III domain
31342at4891	Complete	ptg000001l	63419	62610	-	118.6	117	https://v10-1.orthodb.org/?query=31342at4891	N-acetyltransferase ESCO, acetyl-transferase domain
31360at4891	Complete	ptg000014l	734804	735799	+	195.3	190	https://v10-1.orthodb.org/?query=31360at4891	Prephenate dehydratase
31367at4891	Complete	ptg000017l	97808	98851	+	226.0	196	https://v10-1.orthodb.org/?query=31367at4891	Fe-S cluster assembly protein DRE2
31371at4891	Complete	ptg000012l	92615	94093	+	338.7	293	https://v10-1.orthodb.org/?query=31371at4891	Mitochondrial distribution and morphology protein 10
31374at4891	Complete	ptg000008l	831793	830714	-	136.6	136	https://v10-1.orthodb.org/?query=31374at4891	Fat storage-inducing transmembrane protein
31397at4891	Duplicated	ptg000007l	475023	474598	-	193.5	129	https://v10-1.orthodb.org/?query=31397at4891	Succinate dehydrogenase, cytochrome b556 subunit
31397at4891	Duplicated	ptg000017l	493961	493536	-	194.3	128	https://v10-1.orthodb.org/?query=31397at4891	Succinate dehydrogenase, cytochrome b556 subunit
31398at4891	Complete	ptg000011l	607460	607921	+	229.8	135	https://v10-1.orthodb.org/?query=31398at4891	Ribosomal protein L13
31405at4891	Complete	ptg000011l	1005942	1006334	+	193.7	110	https://v10-1.orthodb.org/?query=31405at4891	Transcriptional activator
31406at4891	Complete	ptg000014l	548793	548188	-	271.5	169	https://v10-1.orthodb.org/?query=31406at4891	RNA polymerase II subunit A
31408at4891	Complete	ptg000016l	209956	209276	-	210.5	170	https://v10-1.orthodb.org/?query=31408at4891	Protein-lysine N-methyltransferase EFM4
31429at4891	Complete	ptg000014l	749544	750503	+	324.7	260	https://v10-1.orthodb.org/?query=31429at4891	Palmitoyltransferase
31434at4891	Complete	ptg000005l	953103	951937	-	164.5	235	https://v10-1.orthodb.org/?query=31434at4891	Mannose-6-phosphate receptor binding domain superfamily
31476at4891	Complete	ptg000006l	556840	556319	-	335.9	157	https://v10-1.orthodb.org/?query=31476at4891	Histone chaperone
31512at4891	Complete	ptg000004l	240105	239530	-	222.8	148	https://v10-1.orthodb.org/?query=31512at4891	Ribonuclease H superfamily
31544at4891	Complete	ptg000008l	719760	721292	+	426.2	318	https://v10-1.orthodb.org/?query=31544at4891	Helicase, C-terminal
31564at4891	Complete	ptg000011l	806476	806952	+	217.4	130	https://v10-1.orthodb.org/?query=31564at4891	EF-hand domain
31569at4891	Complete	ptg000009l	133108	133725	+	231.8	127	https://v10-1.orthodb.org/?query=31569at4891	Ubiquitin-conjugating enzyme, active site
31628at4891	Complete	ptg000007l	550594	551058	+	167.3	123	https://v10-1.orthodb.org/?query=31628at4891	Ribosomal protein S8
31633at4891	Complete	ptg000007l	267734	268255	+	185.4	137	https://v10-1.orthodb.org/?query=31633at4891	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase
31636at4891	Complete	ptg000011l	49778	50359	+	184.7	145	https://v10-1.orthodb.org/?query=31636at4891	GINS complex, subunit Psf3
31637at4891	Complete	ptg000011l	863802	864401	+	226.0	153	https://v10-1.orthodb.org/?query=31637at4891	Ribosome biogenesis regulatory protein
31650at4891	Complete	ptg000002l	217443	216604	-	320.6	198	https://v10-1.orthodb.org/?query=31650at4891	Gdt1 family
31657at4891	Duplicated	ptg000002l	411199	411597	+	252.3	118	https://v10-1.orthodb.org/?query=31657at4891	Ubiquitin-conjugating enzyme E2
31657at4891	Duplicated	ptg000005l	949435	949833	+	249.0	118	https://v10-1.orthodb.org/?query=31657at4891	Ubiquitin-conjugating enzyme E2
31659at4891	Complete	ptg000002l	220181	220948	+	298.4	225	https://v10-1.orthodb.org/?query=31659at4891	Inner membrane mitoribosome receptor Mba1, mitochondrial
31662at4891	Complete	ptg000005l	1418437	1419444	+	199.7	175	https://v10-1.orthodb.org/?query=31662at4891	Pre-mRNA-splicing factor Cwc2
31685at4891	Complete	ptg000001l	229519	228899	-	281.4	165	https://v10-1.orthodb.org/?query=31685at4891	Coiled-coil domain-containing protein 90-like
31692at4891	Complete	ptg000008l	132219	132905	+	165.6	160	https://v10-1.orthodb.org/?query=31692at4891	MICOS complex subunit
31700at4891	Complete	ptg000003l	590765	590049	-	170.2	129	https://v10-1.orthodb.org/?query=31700at4891	Oxidoreductase-like domain-containing protein 1
31701at4891	Complete	ptg000007l	628373	630226	+	183.8	131	https://v10-1.orthodb.org/?query=31701at4891	Ribosomal protein L28/L24
31712at4891	Complete	ptg000011l	56472	57191	+	180.6	147	https://v10-1.orthodb.org/?query=31712at4891	K Homology domain, type 1
31718at4891	Complete	ptg000005l	108886	110541	+	295.3	297	https://v10-1.orthodb.org/?query=31718at4891	Peroxin domain
31722at4891	Complete	ptg000007l	311121	312212	+	181.0	225	https://v10-1.orthodb.org/?query=31722at4891	TAP46-like protein
31728at4891	Complete	ptg000002l	745088	746470	+	137.5	136	https://v10-1.orthodb.org/?query=31728at4891	NT-type C2 domain
31733at4891	Complete	ptg000017l	391473	392753	+	190.8	205	https://v10-1.orthodb.org/?query=31733at4891	Ribosomal RNA-processing protein 14, N-terminal
31822at4891	Complete	ptg000002l	86121	86834	+	219.2	161	https://v10-1.orthodb.org/?query=31822at4891	Lumazine-binding domain
31855at4891	Complete	ptg000011l	262389	261256	-	168.8	213	https://v10-1.orthodb.org/?query=31855at4891	Nucleotide exchange factor SIL1
31879at4891	Complete	ptg000016l	220927	221706	+	203.6	172	https://v10-1.orthodb.org/?query=31879at4891	Mitochondrial glycoprotein
31913at4891	Complete	ptg000007l	729539	728418	-	303.5	225	https://v10-1.orthodb.org/?query=31913at4891	PSP, proline-rich
31926at4891	Duplicated	ptg000006l	662313	661446	-	312.6	161	https://v10-1.orthodb.org/?query=31926at4891	Ribosomal protein L22/L17
31926at4891	Duplicated	ptg000017l	564511	563654	-	311.6	161	https://v10-1.orthodb.org/?query=31926at4891	Ribosomal protein L22/L17
31961at4891	Complete	ptg000005l	667382	666480	-	303.0	208	https://v10-1.orthodb.org/?query=31961at4891	Ubiquinone biosynthesis protein Coq4
31994at4891	Duplicated	ptg000016l	291207	290755	-	164.6	117	https://v10-1.orthodb.org/?query=31994at4891	Cytochrome c oxidase subunit IV family
31994at4891	Duplicated	ptg000014l	246217	245759	-	176.2	116	https://v10-1.orthodb.org/?query=31994at4891	Cytochrome c oxidase subunit IV family
31995at4891	Complete	ptg000017l	337638	339363	+	269.4	151	https://v10-1.orthodb.org/?query=31995at4891	Translationally controlled tumour protein
32000at4891	Complete	ptg000005l	1286383	1286988	+	234.6	151	https://v10-1.orthodb.org/?query=32000at4891	Rho protein GDP-dissociation inhibitor
32004at4891	Complete	ptg000015l	157610	158245	+	308.4	166	https://v10-1.orthodb.org/?query=32004at4891	V-ATPase proteolipid subunit
32005at4891	Complete	ptg000006l	202610	201966	-	193.0	135	https://v10-1.orthodb.org/?query=32005at4891	Thymidylate kinase
32012at4891	Complete	ptg000005l	1204655	1205374	+	262.5	190	https://v10-1.orthodb.org/?query=32012at4891	Luc7-related
32025at4891	Complete	ptg000005l	1168018	1167584	-	228.9	128	https://v10-1.orthodb.org/?query=32025at4891	Ubiquitin-conjugating enzyme, active site
32081at4891	Complete	ptg000008l	685334	684408	-	341.2	240	https://v10-1.orthodb.org/?query=32081at4891	Transcription elongation factor S-II, central domain
32134at4891	Complete	ptg000011l	847301	846405	-	225.0	185	https://v10-1.orthodb.org/?query=32134at4891	rRNA biogenesis protein RRP36
32137at4891	Complete	ptg000007l	796695	797813	+	335.6	228	https://v10-1.orthodb.org/?query=32137at4891	Ubiquitin domain
32146at4891	Complete	ptg000008l	922123	920711	-	180.0	152	https://v10-1.orthodb.org/?query=32146at4891	Nucleoporin Nup49
32155at4891	Complete	ptg000009l	173023	169022	-	231.7	232	https://v10-1.orthodb.org/?query=32155at4891	Exocyst complex component Sec3, C-terminal
32172at4891	Duplicated	ptg000008l	1015308	1014643	-	350.4	186	https://v10-1.orthodb.org/?query=32172at4891	Small GTPase
32172at4891	Duplicated	ptg000009l	215919	215251	-	345.8	186	https://v10-1.orthodb.org/?query=32172at4891	Small GTPase
32213at4891	Complete	ptg000017l	265804	266325	+	222.1	149	https://v10-1.orthodb.org/?query=32213at4891	ATP synthase subunit d, mitochondrial
32220at4891	Complete	ptg000008l	708832	708338	-	293.1	142	https://v10-1.orthodb.org/?query=32220at4891	Ubiquitin-conjugating enzyme E2
32226at4891	Complete	ptg000002l	52973	51879	-	193.0	231	https://v10-1.orthodb.org/?query=32226at4891	RNA polymerase II associated factor Paf1
32228at4891	Complete	ptg000017l	165856	165245	-	245.4	160	https://v10-1.orthodb.org/?query=32228at4891	Snf7 family
32235at4891	Complete	ptg000014l	473272	474210	+	239.4	169	https://v10-1.orthodb.org/?query=32235at4891	Ribosomal protein L22/L17
32238at4891	Complete	ptg000007l	197544	196153	-	280.7	197	https://v10-1.orthodb.org/?query=32238at4891	DNA recombination/repair protein Rad52
32270at4891	Complete	ptg000014l	673942	674727	+	279.3	191	https://v10-1.orthodb.org/?query=32270at4891	Ribosomal protein L15
32312at4891	Complete	ptg000002l	372755	375010	+	311.7	361	https://v10-1.orthodb.org/?query=32312at4891	Exocyst complex component Exo84
32319at4891	Complete	ptg000005l	399576	400157	+	216.9	123	https://v10-1.orthodb.org/?query=32319at4891	SKP1 component, dimerisation
32329at4891	Complete	ptg000013l	84925	84146	-	210.1	186	https://v10-1.orthodb.org/?query=32329at4891	COQ9
32341at4891	Complete	ptg000010l	142251	141265	-	180.6	193	https://v10-1.orthodb.org/?query=32341at4891	Ribokinase
32346at4891	Complete	ptg000011l	189974	191323	+	198.4	231	https://v10-1.orthodb.org/?query=32346at4891	Proteasome component (PCI) domain
32367at4891	Complete	ptg000015l	484793	485299	+	143.4	129	https://v10-1.orthodb.org/?query=32367at4891	Peptidyl-tRNA hydrolase
32435at4891	Complete	ptg000003l	387852	386467	-	180.4	216	https://v10-1.orthodb.org/?query=32435at4891	NEDD8-activating enzyme E1 regulatory subunit
32475at4891	Complete	ptg000007l	546532	544388	-	92.8	190	https://v10-1.orthodb.org/?query=32475at4891	Peptidase C2, calpain, catalytic domain
32490at4891	Complete	ptg000014l	115029	114367	-	278.9	159	https://v10-1.orthodb.org/?query=32490at4891	Mitochondrial import inner membrane translocase subunit TIM23
32508at4891	Complete	ptg000016l	280006	279077	-	255.1	156	https://v10-1.orthodb.org/?query=32508at4891	MOB kinase activator family
32519at4891	Complete	ptg000017l	280444	281264	+	319.4	174	https://v10-1.orthodb.org/?query=32519at4891	Uridylate kinase
32529at4891	Complete	ptg000013l	586101	587261	+	336.3	295	https://v10-1.orthodb.org/?query=32529at4891	GPI transamidase subunit PIG-U
32545at4891	Complete	ptg000017l	366472	365957	-	178.9	119	https://v10-1.orthodb.org/?query=32545at4891	GAF domain
32546at4891	Duplicated	ptg000003l	208125	208643	+	297.7	148	https://v10-1.orthodb.org/?query=32546at4891	Ribosomal protein L5
32546at4891	Duplicated	ptg000008l	448237	448755	+	297.7	148	https://v10-1.orthodb.org/?query=32546at4891	Ribosomal protein L5
32549at4891	Complete	ptg000006l	284771	285262	+	173.9	128	https://v10-1.orthodb.org/?query=32549at4891	Peptidyl-prolyl cis-trans isomerase
32582at4891	Complete	ptg000003l	834477	834947	+	268.7	140	https://v10-1.orthodb.org/?query=32582at4891	V-ATPase proteolipid subunit
32607at4891	Complete	ptg000015l	186517	185903	-	102.2	127	https://v10-1.orthodb.org/?query=32607at4891	Mediator complex, subunit Med20
32632at4891	Complete	ptg000007l	12468	14135	+	423.2	375	https://v10-1.orthodb.org/?query=32632at4891	DNA-binding RFX-type winged-helix domain
32672at4891	Complete	ptg000004l	262157	261726	-	204.2	108	https://v10-1.orthodb.org/?query=32672at4891	Zinc finger C2H2-type
32712at4891	Complete	ptg000004l	152234	152830	+	289.1	144	https://v10-1.orthodb.org/?query=32712at4891	Ribosomal protein L24e/L24 superfamily
32745at4891	Complete	ptg000008l	455117	454125	-	129.6	159	https://v10-1.orthodb.org/?query=32745at4891	Twinfilin
32761at4891	Complete	ptg000013l	483400	485103	+	210.2	284	https://v10-1.orthodb.org/?query=32761at4891	Winged helix-like DNA-binding domain superfamily
32785at4891	Complete	ptg000008l	420787	421452	+	174.7	150	https://v10-1.orthodb.org/?query=32785at4891	Exoribonuclease, phosphorolytic domain 1
32812at4891	Complete	ptg000003l	235214	235639	+	216.1	124	https://v10-1.orthodb.org/?query=32812at4891	Dim1 family
32823at4891	Complete	ptg000003l	34455	34012	-	188.4	92	https://v10-1.orthodb.org/?query=32823at4891	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site
32845at4891	Complete	ptg000008l	291105	291851	+	95.5	117	https://v10-1.orthodb.org/?query=32845at4891	Exoribonuclease, phosphorolytic domain 1
32853at4891	Complete	ptg000008l	796260	795814	-	158.6	100	https://v10-1.orthodb.org/?query=32853at4891	EF-hand domain
32856at4891	Complete	ptg000014l	562868	562095	-	246.8	171	https://v10-1.orthodb.org/?query=32856at4891	Exosome complex component CSL4, C-terminal
32872at4891	Complete	ptg000007l	77702	78124	+	173.3	119	https://v10-1.orthodb.org/?query=32872at4891	Prefoldin
32892at4891	Complete	ptg000009l	81703	82374	+	199.1	157	https://v10-1.orthodb.org/?query=32892at4891	Enolase-phosphatase E1
32898at4891	Complete	ptg000005l	1032491	1031868	-	195.3	149	https://v10-1.orthodb.org/?query=32898at4891	GINS complex, subunit Psf1
32901at4891	Complete	ptg000014l	622771	621371	-	235.5	299	https://v10-1.orthodb.org/?query=32901at4891	Origin recognition complex, subunit 5
32984at4891	Complete	ptg000005l	1236698	1235712	-	286.4	270	https://v10-1.orthodb.org/?query=32984at4891	Tetratricopeptide repeat
32986at4891	Complete	ptg000012l	113676	114665	+	136.4	200	https://v10-1.orthodb.org/?query=32986at4891	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
33004at4891	Complete	ptg000007l	671337	669019	-	323.6	317	https://v10-1.orthodb.org/?query=33004at4891	Protein EFR3
33025at4891	Complete	ptg000004l	170615	169878	-	292.0	188	https://v10-1.orthodb.org/?query=33025at4891	Ribosome maturation protein SBDS, N-terminal
33057at4891	Complete	ptg000002l	210324	210950	+	195.8	161	https://v10-1.orthodb.org/?query=33057at4891	Mediator complex, subunit Med8, fungi
33075at4891	Complete	ptg000002l	392462	393235	+	360.7	239	https://v10-1.orthodb.org/?query=33075at4891	Proliferating cell nuclear antigen
33087at4891	Complete	ptg000008l	1017853	1019040	+	192.3	210	https://v10-1.orthodb.org/?query=33087at4891	WD40-repeat-containing domain
33117at4891	Complete	ptg000005l	940402	938622	-	250.7	125	https://v10-1.orthodb.org/?query=33117at4891	Ribosomal protein S13/S15, N-terminal
33118at4891	Complete	ptg000001l	167711	168181	+	123.5	113	https://v10-1.orthodb.org/?query=33118at4891	Glucosamine 6-phosphate N-acetyltransferase
33119at4891	Complete	ptg000006l	606023	605550	-	266.3	131	https://v10-1.orthodb.org/?query=33119at4891	Mitochondrial import inner membrane translocase subunit TIM17
33121at4891	Complete	ptg000003l	247452	247934	+	194.7	134	https://v10-1.orthodb.org/?query=33121at4891	Phosphotyrosine protein phosphatase I
33122at4891	Complete	ptg000002l	89960	90484	+	148.3	114	https://v10-1.orthodb.org/?query=33122at4891	Longin-like domain superfamily
33197at4891	Complete	ptg000015l	315420	314872	-	190.9	140	https://v10-1.orthodb.org/?query=33197at4891	HAD superfamily
33198at4891	Complete	ptg000011l	848885	849565	+	129.2	124	https://v10-1.orthodb.org/?query=33198at4891	AMMECR1
33220at4891	Complete	ptg000006l	343829	344311	+	111.9	93	https://v10-1.orthodb.org/?query=33220at4891	RNA polymerase subunit RPB4/RPC9
33224at4891	Complete	ptg000017l	358960	358508	-	240.6	129	https://v10-1.orthodb.org/?query=33224at4891	Nucleoside diphosphate kinase
33227at4891	Complete	ptg000005l	822568	821588	-	159.9	140	https://v10-1.orthodb.org/?query=33227at4891	Palmitoyltransferase
33264at4891	Complete	ptg000009l	189480	190502	+	207.8	148	https://v10-1.orthodb.org/?query=33264at4891	EB1, C-terminal
33306at4891	Complete	ptg000014l	232571	232068	-	258.7	151	https://v10-1.orthodb.org/?query=33306at4891	PRA1 family protein
33312at4891	Complete	ptg000015l	499820	500575	+	285.3	193	https://v10-1.orthodb.org/?query=33312at4891	von Willebrand factor A-like domain superfamily
33317at4891	Complete	ptg000002l	131201	132028	+	172.7	173	https://v10-1.orthodb.org/?query=33317at4891	SWR1-complex protein 5
33343at4891	Complete	ptg000011l	56018	55512	-	236.3	140	https://v10-1.orthodb.org/?query=33343at4891	6,7-dimethyl-8-ribityllumazine synthase
33349at4891	Complete	ptg000011l	638238	638762	+	218.6	147	https://v10-1.orthodb.org/?query=33349at4891	NUDIX hydrolase domain
33351at4891	Complete	ptg000005l	158933	159484	+	294.8	166	https://v10-1.orthodb.org/?query=33351at4891	Guanylate kinase
33356at4891	Complete	ptg000001l	141881	141237	-	320.1	166	https://v10-1.orthodb.org/?query=33356at4891	Small GTPase
33361at4891	Complete	ptg000005l	935610	936278	+	170.1	130	https://v10-1.orthodb.org/?query=33361at4891	Atypical dual-specificity phosphatase Siw14-like
33386at4891	Complete	ptg000002l	339161	339640	+	113.7	81	https://v10-1.orthodb.org/?query=33386at4891	Cytochrome B pre-mRNA-processing protein 6
33387at4891	Complete	ptg000016l	207530	207982	+	122.4	120	https://v10-1.orthodb.org/?query=33387at4891	Actin-related protein 2/3 complex subunit 5
33397at4891	Complete	ptg000005l	380358	379567	-	274.8	233	https://v10-1.orthodb.org/?query=33397at4891	GTP binding domain
33398at4891	Complete	ptg000016l	399019	399564	+	199.1	138	https://v10-1.orthodb.org/?query=33398at4891	Cytochrome oxidase assembly protein 1
33429at4891	Complete	ptg000008l	569758	568952	-	197.8	172	https://v10-1.orthodb.org/?query=33429at4891	TMEM33/Pom33 family
33444at4891	Complete	ptg000011l	475367	474441	-	130.8	150	https://v10-1.orthodb.org/?query=33444at4891	Zinc/iron permease
33503at4891	Complete	ptg000007l	364592	363630	-	138.9	185	https://v10-1.orthodb.org/?query=33503at4891	Mitochondrial outer membrane transport complex Sam37/metaxin, N-terminal domain
33522at4891	Complete	ptg000003l	210342	210920	+	158.4	122	https://v10-1.orthodb.org/?query=33522at4891	Putative mitochondrial outer membrane protein
33531at4891	Complete	ptg000017l	74206	74694	+	67.4	96	https://v10-1.orthodb.org/?query=33531at4891	Ribosomal protein L20, mitochondrial
33542at4891	Complete	ptg000015l	120272	121236	+	227.2	162	https://v10-1.orthodb.org/?query=33542at4891	Calcineurin-like phosphoesterase domain, lpxH-type
33557at4891	Complete	ptg000004l	182160	181141	-	381.2	264	https://v10-1.orthodb.org/?query=33557at4891	SNARE
33577at4891	Complete	ptg000005l	733444	732011	-	474.2	394	https://v10-1.orthodb.org/?query=33577at4891	Cdc37
33590at4891	Complete	ptg000016l	383787	385499	+	425.5	430	https://v10-1.orthodb.org/?query=33590at4891	Zinc finger, Mcm10/DnaG-type
33600at4891	Complete	ptg000003l	662376	663740	+	266.3	282	https://v10-1.orthodb.org/?query=33600at4891	Ribosome biogenesis protein NOP53
33603at4891	Complete	ptg000002l	694430	694888	+	207.3	124	https://v10-1.orthodb.org/?query=33603at4891	Peptidyl-tRNA hydrolase II domain superfamily
33608at4891	Complete	ptg000003l	275263	278724	+	329.8	597	https://v10-1.orthodb.org/?query=33608at4891	Autophagy-related protein 11
33646at4891	Complete	ptg000014l	192651	193613	+	339.8	223	https://v10-1.orthodb.org/?query=33646at4891	Cyclin-like
33647at4891	Complete	ptg000011l	447657	447079	-	120.9	83	https://v10-1.orthodb.org/?query=33647at4891	Zinc finger, PHD-type
33667at4891	Complete	ptg000005l	889016	888600	-	226.7	115	https://v10-1.orthodb.org/?query=33667at4891	Ubiquitin-conjugating enzyme E2
33668at4891	Complete	ptg000007l	324790	325275	+	149.5	116	https://v10-1.orthodb.org/?query=33668at4891	Mitochondrial inner membrane protease subunit
33683at4891	Complete	ptg000016l	102762	103394	+	155.7	158	https://v10-1.orthodb.org/?query=33683at4891	PDZ domain
33709at4891	Complete	ptg000005l	1134379	1133897	-	140.9	111	https://v10-1.orthodb.org/?query=33709at4891	MD-2-related lipid-recognition domain
33718at4891	Complete	ptg000003l	464283	464780	+	100.6	79	https://v10-1.orthodb.org/?query=33718at4891	MIOREX complex component 11
33738at4891	Complete	ptg000006l	424292	422910	-	396.4	309	https://v10-1.orthodb.org/?query=33738at4891	Mitochondrial import inner membrane translocase subunit Tim54
33753at4891	Complete	ptg000011l	756728	756291	-	167.2	114	https://v10-1.orthodb.org/?query=33753at4891	RNA polymerase, Rpb8
33763at4891	Complete	ptg000002l	45990	45553	-	118.7	82	https://v10-1.orthodb.org/?query=33763at4891	Ribosomal protein L27/L41, mitochondrial
33809at4891	Complete	ptg000003l	813881	813459	-	167.6	115	https://v10-1.orthodb.org/?query=33809at4891	Polysaccharide biosynthesis domain
33842at4891	Complete	ptg000017l	623986	624762	+	152.3	207	https://v10-1.orthodb.org/?query=33842at4891	Proteasome assembly chaperone 2
33875at4891	Complete	ptg000008l	456753	457349	+	143.9	123	https://v10-1.orthodb.org/?query=33875at4891	Prefoldin
33887at4891	Complete	ptg000005l	470373	469753	-	229.6	168	https://v10-1.orthodb.org/?query=33887at4891	Mitochondrial homologous recombination protein 1
33944at4891	Complete	ptg000014l	719664	719074	-	175.7	122	https://v10-1.orthodb.org/?query=33944at4891	Ribosomal protein S11
33952at4891	Complete	ptg000009l	158008	158691	+	212.0	155	https://v10-1.orthodb.org/?query=33952at4891	Ribosome biogenesis protein Nop16
33993at4891	Complete	ptg000003l	495325	494888	-	204.9	104	https://v10-1.orthodb.org/?query=33993at4891	Glutaredoxin
33999at4891	Complete	ptg000008l	952646	953107	+	164.0	104	https://v10-1.orthodb.org/?query=33999at4891	Cytochrome c oxidase, subunit Vb
34011at4891	Complete	ptg000017l	236015	235255	-	306.8	185	https://v10-1.orthodb.org/?query=34011at4891	Snf7 family
34017at4891	Complete	ptg000004l	180142	180861	+	222.8	172	https://v10-1.orthodb.org/?query=34017at4891	Snf7 family
34026at4891	Complete	ptg000008l	42546	43358	+	286.5	206	https://v10-1.orthodb.org/?query=34026at4891	G-patch domain
34037at4891	Complete	ptg000013l	34974	34282	-	233.9	147	https://v10-1.orthodb.org/?query=34037at4891	PRELI/MSF1 domain
34052at4891	Complete	ptg000006l	173489	172926	-	97.0	109	https://v10-1.orthodb.org/?query=34052at4891	Ran-interacting Mog1 protein
